timestamp,open,high,low,close
2026-03-18 14:38:00,46477.43,46489.89,46464.34,46469.63
2026-03-18 14:39:00,46469.51,46478.47,46432.82,46432.82
2026-03-18 14:40:00,46431.40,46431.85,46397.76,46400.66
2026-03-18 14:41:00,46398.65,46432.84,46391.63,46420.41
2026-03-18 14:42:00,46418.67,46448.70,46418.67,46443.41
2026-03-18 14:43:00,46443.55,46462.68,46438.56,46440.88
2026-03-18 14:44:00,46441.47,46452.54,46438.67,46438.67
2026-03-18 14:45:00,46437.50,46437.50,46418.38,46419.18
2026-03-18 14:46:00,46419.23,46425.81,46411.54,46423.49
2026-03-18 14:47:00,46423.69,46437.69,46418.95,46434.53
2026-03-18 14:48:00,46434.55,46436.12,46423.75,46429.09
2026-03-18 14:49:00,46429.43,46429.43,46414.03,46415.93
2026-03-18 14:50:00,46417.18,46417.52,46388.65,46388.65
2026-03-18 14:51:00,46388.53,46402.83,46381.16,46401.25
2026-03-18 14:52:00,46397.91,46397.91,46368.75,46368.75
2026-03-18 14:53:00,46367.75,46374.85,46340.64,46340.64
2026-03-18 14:54:00,46340.52,46345.07,46328.45,46330.37
2026-03-18 14:55:00,46330.74,46351.92,46318.33,46340.00
2026-03-18 14:56:00,46339.76,46354.31,46334.25,46340.13
2026-03-18 14:57:00,46339.63,46342.36,46331.75,46334.86
2026-03-18 14:58:00,46335.16,46338.90,46320.79,46333.36
2026-03-18 14:59:00,46332.68,46335.13,46323.46,46329.54
2026-03-18 15:00:00,46329.36,46341.10,46323.75,46339.28
2026-03-18 15:01:00,46342.69,46347.27,46329.69,46332.84
2026-03-18 15:02:00,46330.90,46343.50,46327.46,46343.09
2026-03-18 15:03:00,46342.81,46363.06,46342.52,46349.02
2026-03-18 15:04:00,46349.86,46377.18,46349.21,46377.18
2026-03-18 15:05:00,46377.87,46377.87,46367.43,46376.11
2026-03-18 15:06:00,46375.41,46394.23,46370.00,46391.24
2026-03-18 15:07:00,46393.65,46394.38,46361.78,46369.85
2026-03-18 15:08:00,46368.05,46385.34,46367.60,46382.04
2026-03-18 15:09:00,46381.85,46399.94,46372.84,46388.23
2026-03-18 15:10:00,46388.54,46388.54,46362.54,46362.54
2026-03-18 15:11:00,46360.57,46361.14,46336.51,46337.39
2026-03-18 15:12:00,46336.68,46344.65,46336.68,46342.23
2026-03-18 15:13:00,46342.39,46356.93,46339.43,46351.66
2026-03-18 15:14:00,46351.19,46355.17,46348.96,46352.75
2026-03-18 15:15:00,46353.39,46364.50,46353.38,46363.55
2026-03-18 15:16:00,46363.80,46371.35,46335.68,46335.97
2026-03-18 15:17:00,46336.60,46343.91,46335.93,46338.58
2026-03-18 15:18:00,46336.34,46339.99,46327.83,46328.94
2026-03-18 15:19:00,46329.92,46337.71,46317.84,46317.84
2026-03-18 15:20:00,46317.24,46320.75,46304.13,46305.20
2026-03-18 15:21:00,46304.94,46305.88,46283.52,46289.81
2026-03-18 15:22:00,46292.55,46314.29,46292.55,46295.68
2026-03-18 15:23:00,46294.74,46294.74,46272.24,46293.20
2026-03-18 15:24:00,46291.14,46293.32,46263.57,46263.57
2026-03-18 15:25:00,46263.67,46274.88,46257.43,46274.88
2026-03-18 15:26:00,46274.53,46279.03,46265.26,46265.91
2026-03-18 15:27:00,46266.18,46274.44,46260.97,46265.64
2026-03-18 15:28:00,46265.92,46281.53,46263.31,46278.82
2026-03-18 15:29:00,46279.77,46284.66,46267.94,46270.72
2026-03-18 15:30:00,46270.80,46280.08,46267.88,46270.90
2026-03-18 15:31:00,46270.78,46275.64,46266.65,46269.17
2026-03-18 15:32:00,46270.11,46277.44,46253.19,46277.44
2026-03-18 15:33:00,46276.95,46290.65,46267.23,46267.23
2026-03-18 15:34:00,46267.39,46283.46,46260.74,46282.44
2026-03-18 15:35:00,46279.41,46280.66,46262.50,46263.64
2026-03-18 15:36:00,46262.69,46265.39,46253.50,46258.39
2026-03-18 15:37:00,46258.43,46264.12,46252.03,46252.03
2026-03-18 15:38:00,46251.42,46258.41,46244.80,46253.49
2026-03-18 15:39:00,46253.72,46256.21,46241.09,46254.86
2026-03-18 15:40:00,46254.89,46258.60,46240.39,46242.16
2026-03-18 15:41:00,46242.31,46242.41,46225.25,46230.03
2026-03-18 15:42:00,46228.93,46239.39,46223.74,46239.39
2026-03-18 15:43:00,46238.30,46239.62,46221.24,46224.86
2026-03-18 15:44:00,46224.92,46224.92,46204.34,46215.95
2026-03-18 15:45:00,46217.32,46217.32,46195.62,46206.99
2026-03-18 15:46:00,46207.36,46214.59,46199.20,46199.20
2026-03-18 15:47:00,46201.90,46213.50,46193.06,46211.66
2026-03-18 15:48:00,46211.37,46227.58,46209.70,46222.96
2026-03-18 15:49:00,46222.25,46232.35,46207.56,46209.94
2026-03-18 15:50:00,46209.65,46253.75,46209.65,46248.59
2026-03-18 15:51:00,46247.11,46253.35,46234.21,46243.03
2026-03-18 15:52:00,46242.34,46247.59,46227.26,46228.89
2026-03-18 15:53:00,46227.75,46234.17,46221.37,46234.17
2026-03-18 15:54:00,46233.20,46233.20,46220.21,46232.98
2026-03-18 15:55:00,46232.54,46236.47,46212.04,46233.07
2026-03-18 15:56:00,46233.92,46233.92,46213.34,46213.34
2026-03-18 15:57:00,46211.36,46222.41,46209.48,46211.55
2026-03-18 15:58:00,46212.10,46217.03,46195.62,46212.52
2026-03-18 15:59:00,46212.07,46226.14,46195.05,46223.43
2026-03-18 16:00:00,46221.61,46224.62,46221.36,46224.62
2026-03-18 16:01:00,46224.62,46224.81,46224.62,46224.81
2026-03-18 16:02:00,46224.81,46224.81,46224.78,46224.78
2026-03-18 16:03:00,46224.78,46225.15,46224.78,46225.15
2026-03-18 16:04:00,46225.15,46225.15,46225.15,46225.15
2026-03-18 16:05:00,46225.15,46225.15,46225.15,46225.15
2026-03-19 09:30:00,46134.87,46134.87,45790.81,45798.74
2026-03-19 09:31:00,45793.29,45876.54,45793.29,45868.41
2026-03-19 09:32:00,45869.03,45938.41,45869.03,45919.90
2026-03-19 09:33:00,45921.10,45946.09,45912.30,45912.30
2026-03-19 09:34:00,45909.96,45925.86,45891.68,45920.43
2026-03-19 09:35:00,45924.91,45924.91,45870.82,45870.82
2026-03-19 09:36:00,45864.74,45888.00,45864.74,45880.91
2026-03-19 09:37:00,45878.69,45896.14,45869.65,45887.02
2026-03-19 09:38:00,45897.07,45932.76,45874.59,45890.88
2026-03-19 09:39:00,45891.03,45901.26,45873.60,45893.73
2026-03-19 09:40:00,45894.83,45958.60,45890.22,45932.29
2026-03-19 09:41:00,45931.05,45972.25,45924.12,45967.10
2026-03-19 09:42:00,45968.09,45981.17,45946.32,45976.36
2026-03-19 09:43:00,45970.63,45977.26,45949.82,45966.30
2026-03-19 09:44:00,45980.18,46006.23,45969.71,45995.02
2026-03-19 09:45:00,45996.48,46008.07,45973.90,45984.95
2026-03-19 09:46:00,45986.24,46001.67,45969.50,45973.68
2026-03-19 09:47:00,45969.76,45978.70,45939.77,45941.36
2026-03-19 09:48:00,45940.23,45972.60,45940.23,45948.23
2026-03-19 09:49:00,45953.98,46014.26,45953.98,46014.26
2026-03-19 09:50:00,46014.44,46078.01,46002.21,46078.01
2026-03-19 09:51:00,46078.19,46081.55,46060.40,46060.40
2026-03-19 09:52:00,46055.80,46056.15,45999.13,46005.59
2026-03-19 09:53:00,46005.61,46032.67,46001.09,46014.01
2026-03-19 09:54:00,46014.16,46039.01,46004.74,46038.50
2026-03-19 09:55:00,46040.39,46040.39,45984.37,45984.37
2026-03-19 09:56:00,45985.64,45998.26,45983.89,45985.87
2026-03-19 09:57:00,45984.81,45987.16,45971.00,45971.44
2026-03-19 09:58:00,45971.56,45997.02,45965.86,45997.02
2026-03-19 09:59:00,45995.08,46014.96,45982.35,46014.96
2026-03-19 10:00:00,46016.09,46056.44,46000.69,46050.77
2026-03-19 10:01:00,46053.25,46053.25,46018.63,46026.48
2026-03-19 10:02:00,46027.37,46051.91,46020.11,46050.56
2026-03-19 10:03:00,46049.97,46060.34,46034.30,46054.75
2026-03-19 10:04:00,46051.98,46052.12,45995.97,45998.69
2026-03-19 10:05:00,46000.59,46027.73,45995.32,46013.23
2026-03-19 10:06:00,46008.28,46008.43,45966.44,45966.44
2026-03-19 10:07:00,45962.58,45993.76,45962.58,45984.60
2026-03-19 10:08:00,45989.34,46005.11,45989.34,45991.93
2026-03-19 10:09:00,45993.75,46005.45,45981.23,45988.56
2026-03-19 10:10:00,45988.77,46001.92,45977.25,45996.16
2026-03-19 10:11:00,45997.21,46064.81,45997.21,46064.81
2026-03-19 10:12:00,46061.21,46061.21,46033.57,46034.13
2026-03-19 10:13:00,46031.27,46031.27,45966.50,45966.50
2026-03-19 10:14:00,45969.46,45971.84,45935.81,45935.81
2026-03-19 10:15:00,45935.25,45949.18,45899.93,45900.34
2026-03-19 10:16:00,45899.28,45923.64,45879.98,45889.82
2026-03-19 10:17:00,45888.74,45901.12,45888.44,45895.56
2026-03-19 10:18:00,45896.73,45901.69,45864.47,45874.60
2026-03-19 10:19:00,45869.31,45894.65,45859.40,45886.74
2026-03-19 10:20:00,45888.16,45919.59,45888.16,45918.39
2026-03-19 10:21:00,45918.60,45922.68,45869.68,45869.68
2026-03-19 10:22:00,45869.66,45883.61,45857.91,45859.12
2026-03-19 10:23:00,45858.65,45858.94,45835.16,45835.16
2026-03-19 10:24:00,45834.09,45845.00,45824.88,45824.88
2026-03-19 10:25:00,45825.09,45845.31,45803.12,45803.58
2026-03-19 10:26:00,45802.59,45811.50,45782.22,45797.86
2026-03-19 10:27:00,45798.29,45798.42,45772.85,45772.85
2026-03-19 10:28:00,45771.72,45773.61,45759.26,45768.25
2026-03-19 10:29:00,45768.00,45781.08,45759.31,45771.84
2026-03-19 10:30:00,45770.64,45789.63,45766.46,45786.43
2026-03-19 10:31:00,45784.76,45827.43,45784.76,45825.38
2026-03-19 10:32:00,45827.93,45863.29,45827.93,45850.78
2026-03-19 10:33:00,45850.61,45871.76,45841.11,45871.76
2026-03-19 10:34:00,45873.41,45922.18,45871.24,45921.82
2026-03-19 10:35:00,45921.60,45972.23,45917.70,45972.23
2026-03-19 10:36:00,45972.13,45972.13,45945.99,45959.96
2026-03-19 10:37:00,45960.92,45965.19,45920.31,45920.31
2026-03-19 10:38:00,45921.20,45921.20,45871.55,45871.55
2026-03-19 10:39:00,45868.22,45868.22,45838.61,45843.45
2026-03-19 10:40:00,45842.65,45885.69,45837.57,45885.69
2026-03-19 10:41:00,45888.29,45903.24,45881.68,45885.23
2026-03-19 10:42:00,45883.56,45895.09,45872.97,45872.97
2026-03-19 10:43:00,45870.79,45887.26,45857.16,45863.94
2026-03-19 10:44:00,45866.40,45881.09,45858.51,45870.25
2026-03-19 10:45:00,45869.82,45883.95,45867.68,45867.96
2026-03-19 10:46:00,45866.98,45885.70,45860.58,45882.68
2026-03-19 10:47:00,45883.19,45883.19,45848.22,45850.11
2026-03-19 10:48:00,45850.22,45875.74,45850.22,45870.93
2026-03-19 10:49:00,45875.82,45895.65,45875.82,45885.22
2026-03-19 10:50:00,45888.00,45900.72,45868.97,45885.31
2026-03-19 10:51:00,45884.78,45906.08,45880.69,45897.37
2026-03-19 10:52:00,45899.31,45899.31,45861.42,45869.70
2026-03-19 10:53:00,45871.28,45880.21,45863.23,45863.23
2026-03-19 10:54:00,45863.24,45863.68,45846.90,45853.89
2026-03-19 10:55:00,45855.69,45855.69,45830.56,45831.40
2026-03-19 10:56:00,45831.35,45852.92,45831.35,45852.43
2026-03-19 10:57:00,45850.46,45865.96,45845.69,45864.54
2026-03-19 10:58:00,45863.86,45887.84,45858.55,45873.81
2026-03-19 10:59:00,45873.41,45873.41,45861.66,45864.68
2026-03-19 11:00:00,45862.14,45875.24,45855.39,45869.77
2026-03-19 11:01:00,45869.62,45885.54,45868.50,45872.40
2026-03-19 11:02:00,45872.40,45872.40,45844.81,45868.17
2026-03-19 11:03:00,45874.13,45905.72,45874.13,45901.42
2026-03-19 11:04:00,45903.41,45923.13,45886.06,45923.03
2026-03-19 11:05:00,45925.52,45962.38,45921.82,45962.38
2026-03-19 11:06:00,45968.23,46006.62,45963.73,46004.65
2026-03-19 11:07:00,46006.53,46016.04,45953.38,45953.91
2026-03-19 11:08:00,45952.14,45954.54,45944.57,45944.57
2026-03-19 11:09:00,45940.22,45948.78,45920.05,45948.78
2026-03-19 11:10:00,45948.32,45963.08,45937.21,45940.46
2026-03-19 11:11:00,45943.09,45945.90,45932.28,45933.35
2026-03-19 11:12:00,45935.75,45965.78,45935.30,45965.78
2026-03-19 11:13:00,45966.87,45981.44,45951.51,45981.44
2026-03-19 11:14:00,45986.27,45986.27,45966.71,45973.51
2026-03-19 11:15:00,45975.14,45980.92,45961.04,45962.39
2026-03-19 11:16:00,45963.35,45989.96,45961.37,45985.75
2026-03-19 11:17:00,45988.87,45995.61,45939.95,45939.95
2026-03-19 11:18:00,45939.61,45949.44,45936.37,45942.41
2026-03-19 11:19:00,45940.15,45943.01,45898.41,45898.41
2026-03-19 11:20:00,45899.67,45916.61,45877.24,45877.67
2026-03-19 11:21:00,45878.77,45893.67,45875.40,45875.40
2026-03-19 11:22:00,45873.17,45887.77,45868.75,45872.41
2026-03-19 11:23:00,45872.59,45876.90,45858.00,45874.63
2026-03-19 11:24:00,45874.45,45880.17,45856.43,45857.20
2026-03-19 11:25:00,45857.02,45864.26,45841.71,45846.82
2026-03-19 11:26:00,45847.41,45869.71,45847.41,45865.24
2026-03-19 11:27:00,45860.22,45864.35,45842.23,45864.35
2026-03-19 11:28:00,45864.44,45876.05,45864.44,45871.21
2026-03-19 11:29:00,45871.21,45897.78,45871.21,45893.91
2026-03-19 11:30:00,45893.05,45896.03,45879.04,45891.04
2026-03-19 11:31:00,45889.90,45889.90,45850.46,45852.08
2026-03-19 11:32:00,45854.39,45869.47,45845.42,45858.07
2026-03-19 11:33:00,45858.78,45858.91,45832.68,45833.34
2026-03-19 11:34:00,45832.45,45842.06,45820.01,45820.50
2026-03-19 11:35:00,45820.29,45833.30,45814.63,45814.76
2026-03-19 11:36:00,45814.60,45814.60,45797.16,45797.37
2026-03-19 11:37:00,45796.39,45800.39,45793.15,45796.26
2026-03-19 11:38:00,45795.20,45822.42,45795.20,45822.42
2026-03-19 11:39:00,45822.76,45824.29,45806.10,45814.82
2026-03-19 11:40:00,45820.45,45832.55,45819.34,45827.70
2026-03-19 11:41:00,45828.31,45828.31,45807.12,45807.12
2026-03-19 11:42:00,45807.63,45813.73,45802.78,45811.33
2026-03-19 11:43:00,45812.04,45838.20,45812.04,45818.83
2026-03-19 11:44:00,45818.03,45818.29,45787.25,45787.25
2026-03-19 11:45:00,45786.40,45788.20,45764.30,45782.43
2026-03-19 11:46:00,45782.24,45796.65,45777.05,45796.65
2026-03-19 11:47:00,45797.14,45812.56,45793.72,45796.35
2026-03-19 11:48:00,45797.59,45809.09,45788.08,45800.84
2026-03-19 11:49:00,45803.71,45821.26,45801.43,45807.42
2026-03-19 11:50:00,45807.61,45809.45,45785.69,45801.10
2026-03-19 11:51:00,45801.51,45811.73,45787.01,45788.52
2026-03-19 11:52:00,45787.95,45800.10,45783.84,45792.48
2026-03-19 11:53:00,45793.31,45805.63,45789.76,45790.09
2026-03-19 11:54:00,45788.12,45794.34,45780.95,45788.65
2026-03-19 11:55:00,45788.32,45820.83,45788.32,45820.83
2026-03-19 11:56:00,45821.00,45858.18,45821.00,45854.88
2026-03-19 11:57:00,45854.40,45856.71,45837.89,45840.06
2026-03-19 11:58:00,45839.64,45853.52,45826.64,45852.63
2026-03-19 11:59:00,45850.88,45855.76,45844.48,45853.09
2026-03-19 12:00:00,45854.14,45867.79,45835.54,45867.79
2026-03-19 12:01:00,45868.48,45884.45,45863.59,45884.45
2026-03-19 12:02:00,45883.92,45933.15,45883.92,45933.15
2026-03-19 12:03:00,45934.97,45943.99,45931.76,45941.33
2026-03-19 12:04:00,45941.30,45945.54,45897.14,45900.33
2026-03-19 12:05:00,45906.42,45942.04,45897.95,45938.25
2026-03-19 12:06:00,45939.51,45944.66,45927.76,45934.65
2026-03-19 12:07:00,45930.95,45958.57,45930.95,45958.13
2026-03-19 12:08:00,45962.54,45962.54,45923.96,45930.85
2026-03-19 12:09:00,45931.33,45933.18,45911.32,45927.22
2026-03-19 12:10:00,45927.01,45927.57,45888.48,45890.86
2026-03-19 12:11:00,45887.85,45898.51,45875.02,45887.19
2026-03-19 12:12:00,45884.81,45909.65,45876.80,45904.57
2026-03-19 12:13:00,45906.44,45906.63,45873.19,45874.73
2026-03-19 12:14:00,45874.46,45884.20,45867.97,45869.13
2026-03-19 12:15:00,45869.63,45884.93,45848.56,45848.56
2026-03-19 12:16:00,45847.89,45858.61,45846.00,45857.63
2026-03-19 12:17:00,45861.33,45877.08,45861.33,45877.08
2026-03-19 12:18:00,45876.80,45885.51,45868.19,45879.38
2026-03-19 12:19:00,45880.32,45885.99,45866.01,45867.68
2026-03-19 12:20:00,45868.58,45882.85,45864.40,45877.04
2026-03-19 12:21:00,45877.63,45885.51,45873.14,45882.64
2026-03-19 12:22:00,45881.88,45881.88,45846.84,45847.13
2026-03-19 12:23:00,45847.50,45880.97,45841.67,45880.42
2026-03-19 12:24:00,45879.91,45879.91,45865.34,45866.05
2026-03-19 12:25:00,45869.23,45886.25,45869.23,45870.68
2026-03-19 12:26:00,45870.82,45882.98,45870.78,45882.71
2026-03-19 12:27:00,45881.66,45902.35,45880.97,45885.14
2026-03-19 12:28:00,45885.79,45896.68,45881.11,45896.54
2026-03-19 12:29:00,45898.23,45901.59,45891.37,45896.53
2026-03-19 12:30:00,45892.18,45907.58,45892.18,45902.29
2026-03-19 12:31:00,45901.88,45903.27,45885.71,45893.22
2026-03-19 12:32:00,45897.96,45918.52,45897.67,45900.09
2026-03-19 12:33:00,45900.43,45900.43,45878.69,45883.28
2026-03-19 12:34:00,45885.07,45909.79,45885.07,45903.73
2026-03-19 12:35:00,45903.84,45903.84,45856.26,45856.26
2026-03-19 12:36:00,45856.08,45867.87,45853.35,45865.00
2026-03-19 12:37:00,45864.31,45871.15,45855.17,45864.18
2026-03-19 12:38:00,45863.91,45900.61,45862.84,45900.61
2026-03-19 12:39:00,45900.41,45900.41,45892.66,45899.18
2026-03-19 12:40:00,45900.04,45922.05,45894.69,45922.05
2026-03-19 12:41:00,45921.78,45932.21,45920.13,45929.52
2026-03-19 12:42:00,45929.80,45963.04,45929.80,45947.96
2026-03-19 12:43:00,45947.20,45947.20,45915.17,45916.99
2026-03-19 12:44:00,45916.94,45934.57,45916.58,45933.56
2026-03-19 12:45:00,45932.50,45937.31,45911.93,45912.06
2026-03-19 12:46:00,45911.51,45925.32,45907.34,45923.07
2026-03-19 12:47:00,45921.88,45921.88,45906.21,45908.33
2026-03-19 12:48:00,45907.90,45913.40,45895.82,45903.34
2026-03-19 12:49:00,45903.54,45905.24,45883.52,45889.98
2026-03-19 12:50:00,45891.74,45894.03,45879.20,45879.20
2026-03-19 12:51:00,45878.54,45878.54,45839.79,45839.79
2026-03-19 12:52:00,45839.04,45839.04,45799.30,45799.30
2026-03-19 12:53:00,45803.81,45809.29,45802.41,45806.29
2026-03-19 12:54:00,45806.19,45828.47,45794.56,45826.79
2026-03-19 12:55:00,45826.63,45828.35,45818.94,45821.14
2026-03-19 12:56:00,45822.03,45828.50,45812.63,45828.50
2026-03-19 12:57:00,45827.81,45840.54,45827.65,45834.34
2026-03-19 12:58:00,45835.37,45837.71,45819.76,45837.71
2026-03-19 12:59:00,45837.90,45843.92,45833.68,45835.71
2026-03-19 13:00:00,45835.09,45848.00,45834.03,45844.55
2026-03-19 13:01:00,45844.63,45844.63,45833.26,45834.88
2026-03-19 13:02:00,45835.58,45839.53,45827.10,45831.37
2026-03-19 13:03:00,45831.50,45834.97,45821.03,45821.03
2026-03-19 13:04:00,45822.28,45823.18,45800.11,45800.11
2026-03-19 13:05:00,45799.80,45805.64,45796.43,45798.63
2026-03-19 13:06:00,45798.20,45806.98,45785.36,45803.53
2026-03-19 13:07:00,45803.94,45807.76,45792.99,45795.82
2026-03-19 13:08:00,45796.38,45796.38,45759.44,45759.77
2026-03-19 13:09:00,45760.05,45760.05,45740.69,45752.71
2026-03-19 13:10:00,45752.87,45769.63,45749.41,45763.93
2026-03-19 13:11:00,45763.80,45770.61,45759.98,45767.57
2026-03-19 13:12:00,45767.99,45778.74,45756.00,45756.00
2026-03-19 13:13:00,45752.15,45754.47,45739.38,45744.95
2026-03-19 13:14:00,45742.01,45748.52,45733.70,45746.06
2026-03-19 13:15:00,45745.68,45767.49,45740.18,45747.60
2026-03-19 13:16:00,45744.71,45763.17,45744.71,45762.94
2026-03-19 13:17:00,45764.66,45787.26,45764.66,45783.60
2026-03-19 13:18:00,45783.73,45814.01,45783.73,45814.01
2026-03-19 13:19:00,45815.23,45830.21,45812.80,45829.57
2026-03-19 13:20:00,45829.79,45829.79,45811.06,45817.46
2026-03-19 13:21:00,45817.68,45829.48,45816.74,45827.00
2026-03-19 13:22:00,45826.96,45829.41,45816.29,45825.54
2026-03-19 13:23:00,45824.95,45870.11,45822.82,45870.11
2026-03-19 13:24:00,45869.13,45869.13,45849.19,45849.96
2026-03-19 13:25:00,45850.55,45852.44,45845.58,45850.95
2026-03-19 13:26:00,45850.27,45863.35,45836.10,45863.35
2026-03-19 13:27:00,45866.21,45884.70,45862.11,45884.70
2026-03-19 13:28:00,45884.67,45885.14,45864.34,45864.34
2026-03-19 13:29:00,45864.58,45869.75,45858.49,45862.13
2026-03-19 13:30:00,45861.51,45866.93,45851.07,45864.87
2026-03-19 13:31:00,45864.35,45874.91,45852.92,45855.87
2026-03-19 13:32:00,45855.57,45855.57,45820.94,45825.26
2026-03-19 13:33:00,45825.36,45831.65,45821.99,45827.61
2026-03-19 13:34:00,45828.93,45838.86,45824.50,45828.54
2026-03-19 13:35:00,45826.88,45826.88,45809.36,45819.60
2026-03-19 13:36:00,45820.36,45832.74,45819.68,45828.90
2026-03-19 13:37:00,45826.91,45837.65,45818.18,45820.38
2026-03-19 13:38:00,45821.24,45825.20,45816.37,45817.03
2026-03-19 13:39:00,45815.33,45815.33,45802.41,45802.41
2026-03-19 13:40:00,45801.94,45805.95,45797.82,45797.82
2026-03-19 13:41:00,45796.31,45820.38,45796.20,45820.38
2026-03-19 13:42:00,45822.79,45824.18,45810.87,45811.03
2026-03-19 13:43:00,45811.48,45821.39,45807.30,45819.02
2026-03-19 13:44:00,45817.53,45831.79,45816.06,45816.70
2026-03-19 13:45:00,45817.01,45838.02,45816.21,45838.02
2026-03-19 13:46:00,45838.14,45838.97,45829.16,45830.82
2026-03-19 13:47:00,45830.55,45831.06,45808.84,45808.84
2026-03-19 13:48:00,45810.06,45829.42,45809.95,45829.42
2026-03-19 13:49:00,45829.65,45829.71,45815.23,45821.84
2026-03-19 13:50:00,45822.21,45857.40,45821.80,45854.23
2026-03-19 13:51:00,45852.74,45858.96,45846.41,45858.93
2026-03-19 13:52:00,45859.65,45906.30,45859.65,45906.30
2026-03-19 13:53:00,45905.43,45905.43,45891.33,45895.37
2026-03-19 13:54:00,45894.34,45897.65,45881.67,45895.82
2026-03-19 13:55:00,45895.42,45895.42,45882.04,45883.49
2026-03-19 13:56:00,45882.71,45882.71,45864.22,45867.75
2026-03-19 13:57:00,45871.77,45872.44,45858.99,45864.34
2026-03-19 13:58:00,45864.19,45864.89,45836.87,45836.87
2026-03-19 13:59:00,45837.20,45850.05,45837.20,45847.13
2026-03-19 14:00:00,45846.95,45851.46,45837.92,45839.07
2026-03-19 14:01:00,45839.42,45843.74,45825.95,45827.83
2026-03-19 14:02:00,45827.52,45835.01,45826.36,45826.45
2026-03-19 14:03:00,45826.23,45833.05,45821.35,45821.35
2026-03-19 14:04:00,45821.08,45833.21,45821.08,45829.70
2026-03-19 14:05:00,45828.95,45853.15,45822.30,45851.51
2026-03-19 14:06:00,45850.30,45854.24,45839.24,45841.12
2026-03-19 14:07:00,45841.77,45858.37,45829.80,45858.37
2026-03-19 14:08:00,45858.20,45871.77,45851.81,45871.77
2026-03-19 14:09:00,45872.22,45874.46,45862.08,45862.08
2026-03-19 14:10:00,45862.15,45880.10,45861.84,45878.52
2026-03-19 14:11:00,45879.80,45879.92,45866.03,45866.80
2026-03-19 14:12:00,45866.07,45913.67,45865.43,45913.67
2026-03-19 14:13:00,45914.94,45939.98,45905.34,45939.98
2026-03-19 14:14:00,45942.17,45942.17,45921.14,45935.83
2026-03-19 14:15:00,45935.67,45944.32,45933.98,45944.32
2026-03-19 14:16:00,45945.54,45945.54,45917.69,45928.14
2026-03-19 14:17:00,45927.40,45930.83,45905.83,45906.81
2026-03-19 14:18:00,45906.76,45909.44,45895.99,45899.48
2026-03-19 14:19:00,45898.93,45912.09,45893.94,45912.06
2026-03-19 14:20:00,45911.41,45922.37,45911.25,45911.87
2026-03-19 14:21:00,45911.16,45911.16,45897.41,45903.07
2026-03-19 14:22:00,45903.42,45904.86,45891.44,45898.21
2026-03-19 14:23:00,45898.43,45898.80,45884.23,45884.32
2026-03-19 14:24:00,45884.69,45896.17,45884.69,45891.98
2026-03-19 14:25:00,45892.08,45896.04,45878.76,45881.16
2026-03-19 14:26:00,45878.98,45886.44,45876.62,45880.98
2026-03-19 14:27:00,45879.35,45883.84,45869.02,45870.95
2026-03-19 14:28:00,45870.77,45870.77,45862.88,45864.80
2026-03-19 14:29:00,45865.88,45866.63,45834.65,45834.65
2026-03-19 14:30:00,45834.13,45837.95,45818.45,45821.14
2026-03-19 14:31:00,45819.44,45831.68,45818.97,45825.18
2026-03-19 14:32:00,45825.40,45837.88,45825.40,45837.69
2026-03-19 14:33:00,45837.76,45844.58,45831.86,45836.62
2026-03-19 14:34:00,45836.93,45837.24,45822.98,45826.31
2026-03-19 14:35:00,45829.52,45840.06,45827.63,45833.83
2026-03-19 14:36:00,45833.88,45833.88,45813.64,45813.64
2026-03-19 14:37:00,45813.24,45817.20,45790.77,45790.77
2026-03-19 14:38:00,45791.24,45822.48,45791.24,45816.59
2026-03-19 14:39:00,45816.44,45816.44,45799.54,45802.70
2026-03-19 14:40:00,45802.67,45810.10,45793.59,45793.59
2026-03-19 14:41:00,45793.43,45796.98,45785.55,45785.55
2026-03-19 14:42:00,45785.89,45791.51,45780.20,45791.51
2026-03-19 14:43:00,45790.57,45791.05,45778.79,45778.98
2026-03-19 14:44:00,45777.82,45786.68,45776.84,45784.04
2026-03-19 14:45:00,45782.11,45786.98,45771.79,45786.98
2026-03-19 14:46:00,45787.23,45798.96,45782.55,45798.77
2026-03-19 14:47:00,45798.44,45811.06,45798.44,45806.20
2026-03-19 14:48:00,45806.29,45810.72,45798.71,45810.72
2026-03-19 14:49:00,45810.62,45810.86,45796.38,45798.36
2026-03-19 14:50:00,45799.27,45799.42,45778.30,45778.30
2026-03-19 14:51:00,45778.46,45805.72,45778.46,45805.72
2026-03-19 14:52:00,45804.50,45815.55,45803.62,45812.80
2026-03-19 14:53:00,45812.89,45820.56,45812.19,45819.07
2026-03-19 14:54:00,45819.00,45828.51,45815.64,45826.94
2026-03-19 14:55:00,45827.44,45841.35,45824.42,45841.35
2026-03-19 14:56:00,45842.53,45872.11,45841.05,45869.41
2026-03-19 14:57:00,45869.29,45890.52,45863.17,45889.95
2026-03-19 14:58:00,45893.18,45949.45,45893.18,45949.45
2026-03-19 14:59:00,45954.83,45967.80,45942.07,45943.54
2026-03-19 15:00:00,45943.95,45982.40,45942.99,45982.40
2026-03-19 15:01:00,45982.84,46061.15,45980.52,46061.15
2026-03-19 15:02:00,46065.23,46107.81,46063.17,46105.41
2026-03-19 15:03:00,46102.28,46102.28,46059.55,46073.88
2026-03-19 15:04:00,46073.63,46094.92,46060.66,46092.80
